name	Unique Positions	Total Tags
scaffold_5066	11	17.0
scaffold_5067	1	1.0
scaffold_5069	1	2.0
scaffold_507	13	16.0
scaffold_5070	19	26.0
scaffold_5071	2	3.0
scaffold_5072	5	8.0
scaffold_5073	4	6.0
scaffold_5074	9	9.0
scaffold_5075	5	5.0
scaffold_5076	18	23.0
scaffold_5077	0	0.0
scaffold_5078	22	27.0
scaffold_5079	5	6.0
scaffold_508	25	34.0
scaffold_5080	4	5.0
scaffold_5081	3	4.0
scaffold_5082	1	3.0
scaffold_5083	11	13.0
scaffold_5084	5	6.0
scaffold_5085	9	9.0
scaffold_5086	13	13.0
scaffold_5087	131	173.0
scaffold_5088	9	11.0
scaffold_5089	1	3.0
scaffold_509	84	129.0
scaffold_5090	5	6.0
scaffold_5091	8	10.0
scaffold_5092	34	42.0
scaffold_5093	5	5.0
scaffold_5094	39	54.0
scaffold_5095	5	6.0
scaffold_5096	3	5.0
scaffold_5097	6	6.0
scaffold_5099	16	26.0
scaffold_51	44	59.0
scaffold_510	34	51.0
scaffold_5100	5	7.0
scaffold_5101	7	11.0
scaffold_5103	7	11.0
scaffold_5104	4	4.0
scaffold_5105	18	37.0
scaffold_5106	3	3.0
scaffold_5107	6	8.0
scaffold_5108	2	2.0
scaffold_5109	2	2.0
scaffold_511	47	59.0
scaffold_5110	2	4.0
scaffold_5111	9	10.0
scaffold_5112	11	11.0
scaffold_5113	7	11.0
scaffold_5114	10	11.0
scaffold_5115	101	130.0
scaffold_5116	3	4.0
scaffold_5117	19	23.0
scaffold_5118	1	1.0
scaffold_5119	1	1.0
scaffold_512	13	16.0
scaffold_5120	2	3.0
scaffold_5121	4	11.0
scaffold_5122	9	14.0
scaffold_5123	4	4.0
scaffold_5124	3	4.0
scaffold_5125	46	59.0
scaffold_5126	7	15.0
scaffold_5127	2	2.0
scaffold_5128	5	6.0
scaffold_5129	8	10.0
scaffold_513	78	94.0
scaffold_5130	1	1.0
scaffold_5131	2	4.0
scaffold_5132	7	17.0
scaffold_5133	7	14.0
scaffold_5134	1	1.0
scaffold_5135	7	8.0
scaffold_5136	6	9.0
scaffold_5137	1	1.0
scaffold_5138	37	67.0
scaffold_5139	2	2.0
scaffold_514	12	13.0
scaffold_5140	2	2.0
scaffold_5141	5	7.0
scaffold_5142	5	6.0
scaffold_5143	11	15.0
scaffold_5144	1	1.0
scaffold_5145	6	8.0
scaffold_5146	14	19.0
scaffold_5147	10	12.0
scaffold_5148	2	2.0
scaffold_5149	4	4.0
scaffold_515	82	582.0
scaffold_5150	1	1.0
scaffold_5151	24	58.0
scaffold_5152	11	11.0
scaffold_5153	2	2.0
scaffold_5154	4	4.0
scaffold_5155	1	2.0
scaffold_5157	1	2.0
scaffold_5159	12	13.0
scaffold_516	22	24.0
scaffold_5160	36	49.0
scaffold_5161	7	9.0
scaffold_5162	8	10.0
scaffold_5163	81	100.0
scaffold_5164	26	35.0
scaffold_5165	9	13.0
scaffold_5166	2	2.0
scaffold_5167	26	39.0
scaffold_5168	45	70.0
scaffold_5169	11	13.0
scaffold_517	22	50.0
scaffold_5170	2	3.0
scaffold_5171	10	14.0
scaffold_5172	2	2.0
scaffold_5173	15	19.0
scaffold_5175	7	10.0
scaffold_5176	5	7.0
scaffold_5177	24	28.0
scaffold_5178	6	8.0
scaffold_5179	6	8.0
scaffold_518	31	49.0
scaffold_5180	3	3.0
scaffold_5181	323	954.0
scaffold_5183	6	6.0
scaffold_5185	4	6.0
scaffold_5186	23	30.0
scaffold_5187	7	11.0
scaffold_5188	3	3.0
scaffold_5189	3	3.0
scaffold_519	63	79.0
scaffold_5190	7	10.0
scaffold_5191	6	8.0
scaffold_5194	98	130.0
scaffold_5195	4	7.0
scaffold_5196	13	17.0
scaffold_5197	2	2.0
scaffold_5198	2	2.0
scaffold_5199	2	2.0
scaffold_52	190	306.0
scaffold_520	18	25.0
scaffold_5200	12	15.0
scaffold_5203	3	3.0
scaffold_5204	6	7.0
scaffold_5205	10	28.0
scaffold_5206	2	2.0
scaffold_5207	1	1.0
scaffold_5208	7	11.0
scaffold_5209	21	30.0
scaffold_521	63	383.0
scaffold_5210	20	22.0
scaffold_5211	22	27.0
scaffold_5212	7	7.0
scaffold_5213	6	6.0
scaffold_5214	1	2.0
scaffold_5216	2	2.0
scaffold_5217	3	3.0
scaffold_5219	326	492.0
scaffold_522	20	26.0
scaffold_5220	5	5.0
scaffold_5221	5	5.0
scaffold_5222	13	17.0
scaffold_5223	6	7.0
scaffold_5224	9	12.0
scaffold_5225	3	3.0
scaffold_5226	14	22.0
scaffold_5227	12	16.0
scaffold_5228	3	5.0
scaffold_5229	5	5.0
scaffold_523	10	11.0
scaffold_5230	2	2.0
scaffold_5231	10	15.0
scaffold_5232	22	29.0
scaffold_5233	15	22.0
scaffold_5234	2	2.0
scaffold_5235	3	7.0
scaffold_5236	3	4.0
scaffold_5237	5	7.0
scaffold_5238	1	1.0
scaffold_5239	5	6.0
scaffold_524	47	282.0
scaffold_5240	5	7.0
scaffold_5241	6	10.0
scaffold_5242	17	24.0
scaffold_5244	25	28.0
scaffold_5245	24	32.0
scaffold_5246	3	4.0
scaffold_5247	4	5.0
scaffold_5248	8	8.0
scaffold_525	138	181.0
scaffold_5250	29	37.0
scaffold_5251	5	11.0
scaffold_5252	1	2.0
scaffold_5253	12	24.0
scaffold_5255	1	1.0
scaffold_5256	10	11.0
scaffold_5257	4	6.0
scaffold_5258	6	8.0
scaffold_5259	4	5.0
scaffold_526	113	170.0
scaffold_5260	1	2.0
scaffold_5261	3	5.0
scaffold_5262	3	4.0
scaffold_5264	5	6.0
scaffold_5265	3	3.0
scaffold_5266	5	7.0
scaffold_5267	4	6.0
scaffold_5268	10	10.0
scaffold_5269	7	10.0
scaffold_527	11	15.0
scaffold_5270	25	34.0
scaffold_5271	1	1.0
scaffold_5272	1	1.0
scaffold_5273	1	1.0
scaffold_5274	15	17.0
scaffold_5275	2	3.0
scaffold_5277	12	16.0
scaffold_5278	2	2.0
scaffold_5279	1	1.0
scaffold_528	10	20.0
scaffold_5280	2	3.0
scaffold_5281	3	4.0
scaffold_5282	4	4.0
scaffold_5283	14	24.0
scaffold_5284	3	6.0
scaffold_5285	1	1.0
scaffold_5286	1	1.0
scaffold_5287	6	9.0
scaffold_5288	27	33.0
scaffold_5289	2	3.0
scaffold_529	24	33.0
scaffold_5290	6	7.0
scaffold_5291	14	18.0
scaffold_5292	25	28.0
scaffold_5293	12	20.0
scaffold_5295	2	2.0
scaffold_5296	3	4.0
scaffold_5297	26	31.0
scaffold_5298	5	7.0
scaffold_5299	259	930.0
scaffold_53	25	394.0
scaffold_530	14	105.0
scaffold_5300	3	3.0
scaffold_5302	5	5.0
scaffold_5303	3	4.0
scaffold_5304	5	7.0
scaffold_5305	242	644.0
scaffold_5306	4	15.0
scaffold_5308	8	9.0
scaffold_5309	26	44.0
scaffold_531	53	68.0
scaffold_5310	21	26.0
scaffold_5311	10	11.0
scaffold_5312	15	16.0
scaffold_5313	6	6.0
scaffold_5314	17	21.0
scaffold_5315	1	1.0
scaffold_5316	4	4.0
scaffold_5317	5	6.0
scaffold_5318	5	13.0
scaffold_5319	2	2.0
scaffold_532	16	18.0
scaffold_5320	2	3.0
scaffold_5321	2	2.0
scaffold_5322	3	4.0
scaffold_5323	6	6.0
scaffold_5324	1	1.0
scaffold_5326	2	2.0
scaffold_5328	2	4.0
scaffold_5329	4	4.0
scaffold_533	18	22.0
scaffold_5330	5	6.0
scaffold_5331	4	4.0
scaffold_5332	3	4.0
scaffold_5333	11	19.0
scaffold_5334	33	58.0
scaffold_5335	1	2.0
scaffold_5336	3	3.0
scaffold_5337	1	1.0
scaffold_5338	24	33.0
scaffold_5339	5	5.0
scaffold_534	77	108.0
scaffold_5340	149	237.0
scaffold_5343	3	3.0
scaffold_5344	4	5.0
scaffold_5345	1	1.0
scaffold_5346	12	14.0
scaffold_5347	2	2.0
scaffold_5348	21	25.0
scaffold_5349	8	10.0
scaffold_535	16	18.0
scaffold_5350	11	15.0
scaffold_5351	6	7.0
scaffold_5353	3	4.0
scaffold_5354	5	7.0
scaffold_5355	10	12.0
scaffold_5357	1	1.0
scaffold_5358	29	37.0
scaffold_536	74	96.0
scaffold_5360	1	1.0
scaffold_5361	45	96.0
scaffold_5362	1	1.0
scaffold_5363	1	1.0
scaffold_5364	7	8.0
scaffold_5365	1	2.0
scaffold_5366	20	29.0
scaffold_5367	3	3.0
scaffold_5368	3	3.0
scaffold_537	76	96.0
scaffold_5371	11	13.0
scaffold_5372	7	8.0
scaffold_5373	15	17.0
scaffold_5374	5	6.0
scaffold_5375	7	14.0
scaffold_5376	1	1.0
scaffold_5377	6	34.0
scaffold_5378	2	4.0
scaffold_5379	12	18.0
scaffold_538	86	975.0
scaffold_5380	37	50.0
scaffold_5381	1	2.0
scaffold_5382	6	21.0
scaffold_5383	3	4.0
scaffold_5384	1	1.0
scaffold_5386	10	13.0
scaffold_5387	6	7.0
scaffold_5388	23	29.0
scaffold_5389	4	4.0
scaffold_539	45	71.0
scaffold_5390	5	6.0
scaffold_5391	1	1.0
scaffold_5392	1	1.0
scaffold_5394	2	2.0
scaffold_5395	4	6.0
scaffold_5396	529	1448.0
scaffold_5398	5	7.0
scaffold_54	1230	2041.0
scaffold_540	52	784944.0
scaffold_5400	3	4.0
scaffold_5401	4	4.0
scaffold_5402	3	3.0
scaffold_5404	20	23.0
scaffold_5405	2	3.0
scaffold_5407	16	22.0
scaffold_5408	2	3.0
scaffold_5409	5	5.0
scaffold_541	37	85.0
scaffold_5410	1	1.0
scaffold_5411	6	6.0
scaffold_5412	3	3.0
scaffold_5413	1	1.0
scaffold_5415	5	11.0
scaffold_5416	4	6.0
scaffold_5417	6	8.0
scaffold_5418	1	1.0
scaffold_5419	2	5.0
scaffold_542	57	70.0
scaffold_5420	545	3330.0
scaffold_5421	2	2.0
scaffold_5423	5	7.0
scaffold_5424	1	1.0
scaffold_5426	2	3.0
scaffold_5427	18	26.0
scaffold_5428	7	8.0
scaffold_5429	9	15.0
scaffold_543	25	36.0
scaffold_5430	39	65.0
scaffold_5431	1	1.0
scaffold_5432	10	16.0
scaffold_5433	2	2.0
scaffold_5436	7	10.0
scaffold_5438	7	9.0
scaffold_5439	1	1.0
scaffold_544	18	31.0
scaffold_5441	2	2.0
scaffold_5444	5	5.0
scaffold_5445	5	7.0
scaffold_5446	33	40.0
scaffold_5447	5	8.0
scaffold_5448	1	2.0
scaffold_5449	5	14.0
scaffold_545	47	56.0
scaffold_5450	23	38.0
scaffold_5453	8	8.0
scaffold_5455	4	4.0
scaffold_5456	1	1.0
scaffold_5457	15	27.0
scaffold_5458	1	1.0
scaffold_5459	11	14.0
scaffold_546	55	74.0
scaffold_5460	51	64.0
scaffold_5461	177	231.0
scaffold_5462	1	1.0
scaffold_5463	1	1.0
scaffold_5465	21	25.0
scaffold_5467	9	12.0
scaffold_5468	1	1.0
scaffold_5469	1	2.0
scaffold_547	15	25.0
scaffold_5471	17	20.0
scaffold_5472	4	6.0
scaffold_5473	13	17.0
scaffold_5474	1	2.0
scaffold_5475	1	2.0
scaffold_5476	11	16.0
scaffold_5477	3	521.0
scaffold_5478	8	11.0
scaffold_5479	8	23.0
scaffold_548	26	50.0
scaffold_5480	6	6.0
scaffold_5481	16	20.0
scaffold_5482	3	4.0
scaffold_5484	2	2.0
scaffold_5485	3	3.0
scaffold_5486	16	21.0
scaffold_5487	70	168.0
scaffold_5488	3	4.0
scaffold_5489	3	4.0
scaffold_549	45	70.0
scaffold_5491	4	4.0
scaffold_5492	1	3.0
scaffold_5493	67	102.0
scaffold_5494	4	4.0
scaffold_5495	1	1.0
scaffold_5496	2	3.0
scaffold_5497	8	16.0
scaffold_5498	2	2.0
scaffold_5499	8	9.0
scaffold_55	49	112.0
scaffold_550	57	70.0
scaffold_5500	2	3.0
scaffold_5501	3	3.0
scaffold_5502	3	3.0
scaffold_5505	2	3.0
scaffold_5506	35	49.0
scaffold_5507	5	8.0
scaffold_5508	1	1.0
scaffold_551	25	34.0
scaffold_5510	5	6.0
scaffold_5511	70	349.0
scaffold_5512	1	1.0
scaffold_5513	5	5.0
scaffold_5514	7	9.0
scaffold_5516	6	9.0
scaffold_5517	3	4.0
scaffold_5518	5	6.0
scaffold_5519	5	7.0
scaffold_552	31	35.0
scaffold_5520	21	26.0
scaffold_5521	6	6.0
scaffold_5522	22	25.0
scaffold_5523	50	63.0
scaffold_5524	11	13.0
scaffold_5526	11	20.0
scaffold_5528	10	11.0
scaffold_5529	11	34.0
scaffold_553	106	135.0
scaffold_5530	4	7.0
scaffold_5531	13	14.0
scaffold_5532	5	5.0
scaffold_5533	1	1.0
scaffold_5534	17	20.0
scaffold_5535	2	2.0
scaffold_5536	14	19.0
scaffold_5537	2	2.0
scaffold_5538	3	4.0
scaffold_554	21	25.0
scaffold_5540	12	12.0
scaffold_5541	2	4.0
scaffold_5542	11	13.0
scaffold_5543	6	6.0
scaffold_5544	2	3.0
scaffold_5545	35	53.0
scaffold_5546	2	2.0
scaffold_5547	2	2.0
scaffold_5548	5	6.0
scaffold_555	28	43.0
scaffold_5550	3	3.0
scaffold_5551	3	4.0
scaffold_5553	4	9.0
scaffold_5554	2	3.0
scaffold_5555	1	1.0
scaffold_5556	9	12.0
scaffold_5558	3	4.0
scaffold_5559	12	14.0
scaffold_556	16	20.0
scaffold_5560	48	67.0
scaffold_5561	15	601.0
scaffold_5562	1	3.0
scaffold_5563	411	5613.0
scaffold_5564	4	6.0
scaffold_5565	3	4.0
scaffold_5567	3	5.0
scaffold_5568	3	4.0
scaffold_5569	5	7.0
scaffold_557	47	56.0
scaffold_5570	8	39.0
scaffold_5571	1	1.0
scaffold_5572	2	5.0
scaffold_5573	8	11.0
scaffold_5574	1	1.0
scaffold_5575	2	2.0
scaffold_5576	2	2.0
scaffold_5577	43	77.0
scaffold_5578	1	1.0
scaffold_5579	5	8.0
scaffold_558	88	126.0
scaffold_5580	9	12.0
scaffold_5581	20	27.0
scaffold_5582	2	3.0
scaffold_5583	9	12.0
scaffold_5585	14	19.0
scaffold_5587	3	4.0
scaffold_5588	1	1.0
scaffold_5589	1	1.0
scaffold_559	6	6.0
scaffold_5590	3	3.0
scaffold_5592	1	1.0
scaffold_5593	6	10.0
scaffold_5594	2	2.0
scaffold_5595	1	1.0
scaffold_5596	6	8.0
scaffold_5597	3	3.0
scaffold_5598	13	18.0
scaffold_5599	2	2.0
scaffold_56	109	190.0
scaffold_560	33	40.0
scaffold_5600	3	4.0
scaffold_5601	4	4.0
scaffold_5602	4	7.0
scaffold_5603	2	2.0
scaffold_5604	5	5.0
scaffold_5606	3	3.0
scaffold_5607	13	31.0
scaffold_5608	12	22.0
scaffold_5609	16	22.0
scaffold_561	32	52.0
scaffold_5610	3	3.0
scaffold_5612	4	7.0
scaffold_5614	13	18.0
scaffold_5615	58	109.0
scaffold_5616	7	10.0
scaffold_5617	6	7.0
scaffold_5618	25	32.0
scaffold_5619	10	10.0
scaffold_562	116	153.0
scaffold_5620	1	1.0
scaffold_5621	3	13.0
scaffold_5622	5	6.0
scaffold_5623	3	3.0
scaffold_5624	30	40.0
scaffold_5625	18	21.0
scaffold_5626	9	11.0
scaffold_5627	4	6.0
scaffold_5628	3	4.0
scaffold_5629	7	11.0
scaffold_563	12	18.0
scaffold_5630	3	3.0
scaffold_5631	1	1.0
scaffold_5632	16	19.0
scaffold_5633	1	1.0
scaffold_5634	1	1.0
scaffold_5635	12	16.0
scaffold_5636	4	9.0
scaffold_5637	170	283.0
scaffold_5638	6	7.0
scaffold_5639	1	3.0
scaffold_564	37	69.0
scaffold_5640	6	6.0
scaffold_5641	4	4.0
scaffold_5642	13	16.0
scaffold_5643	6	8.0
scaffold_5645	2	2.0
scaffold_5646	16	22.0
scaffold_5647	5	12.0
scaffold_5648	48	62.0
scaffold_565	112	30717.0
scaffold_5650	1	1.0
scaffold_5651	5	6.0
scaffold_5652	6	9.0
scaffold_5653	2	2.0
scaffold_5654	2	4.0
scaffold_5656	7	9.0
scaffold_5657	1	1.0
scaffold_5658	1	1.0
scaffold_5659	1	1.0
scaffold_566	33	46.0
scaffold_5660	7	9.0
scaffold_5661	10	12.0
scaffold_5662	2	3.0
scaffold_5663	5	6.0
scaffold_5664	6	7.0
scaffold_5665	3	5.0
scaffold_5667	4	4.0
scaffold_5669	5	7.0
scaffold_567	9	10.0
scaffold_5670	9	9.0
scaffold_5671	3	4.0
scaffold_5672	99	158.0
scaffold_5673	6	6.0
scaffold_5674	2	2.0
scaffold_5675	4	7.0
scaffold_5676	1	1.0
scaffold_5678	2	2.0
scaffold_5679	4	5.0
scaffold_568	19	24.0
scaffold_5680	6	11.0
scaffold_5681	6	9.0
scaffold_5684	2	3.0
scaffold_5685	21	25.0
scaffold_5686	5	6.0
scaffold_5687	13	18.0
scaffold_5688	4	5.0
scaffold_5689	92	123.0
scaffold_569	15	17.0
scaffold_5690	4	4.0
scaffold_5691	5	7.0
scaffold_5692	1	2.0
scaffold_5693	4	5.0
scaffold_5694	7	10.0
scaffold_5695	4	5.0
scaffold_5696	7	12.0
scaffold_5697	1	1.0
scaffold_5699	30	46.0
scaffold_57	217	380.0
scaffold_570	31	38.0
scaffold_5700	218	324.0
scaffold_5701	18	19.0
scaffold_5702	2	2.0
scaffold_5703	11	13.0
scaffold_5704	3	3.0
scaffold_5705	120	186.0
scaffold_5706	7	10.0
scaffold_5707	3	3.0
scaffold_5708	5	6.0
scaffold_5709	1	1.0
scaffold_571	14	24.0
scaffold_5710	23	32.0
scaffold_5711	2	2.0
scaffold_5712	3	3.0
scaffold_5713	1	1.0
scaffold_5714	9	15.0
scaffold_5716	4	4.0
scaffold_5717	39	61.0
scaffold_5718	3	3.0
scaffold_5719	3	4.0
scaffold_572	58	76.0
scaffold_5720	1	1.0
scaffold_5721	1	4.0
scaffold_5722	7	7.0
scaffold_5723	3	3.0
scaffold_5726	9	9.0
scaffold_5727	5	6.0
scaffold_5728	35	44.0
scaffold_5729	2	2.0
scaffold_573	32	45.0
scaffold_5730	31	39.0
scaffold_5732	7	8.0
scaffold_5733	13	18.0
scaffold_5734	8	11.0
scaffold_5735	6	6.0
scaffold_5736	3	3.0
scaffold_5737	3	3.0
scaffold_5738	3	3.0
scaffold_5739	2	2.0
scaffold_574	27	30.0
scaffold_5740	28	34.0
scaffold_5741	15	27.0
scaffold_5742	5	6.0
scaffold_5743	2	2.0
scaffold_5745	1	2.0
scaffold_5746	35	50.0
scaffold_5747	13	14.0
scaffold_5748	11	13.0
scaffold_5749	3	3.0
scaffold_575	35	57.0
scaffold_5750	3	3.0
scaffold_5751	3	3.0
scaffold_5752	1	2.0
scaffold_5754	16	20.0
scaffold_5755	3	3.0
scaffold_5756	11	15.0
scaffold_5757	2	2.0
scaffold_5758	3	4.0
scaffold_5759	1	1.0
scaffold_576	150	198.0
scaffold_5760	1	1.0
scaffold_5761	9	10.0
scaffold_5762	16	27.0
scaffold_5763	23	24.0
scaffold_5764	2	2.0
scaffold_5765	8	10.0
scaffold_5766	49	74.0
scaffold_5767	180	434.0
scaffold_5769	1	1.0
scaffold_577	11	17.0
scaffold_5770	1	1.0
scaffold_5771	8	9.0
scaffold_5772	1	1.0
scaffold_5773	4	6.0
scaffold_5774	1029	1431.0
scaffold_5775	26	34.0
scaffold_5776	2	5.0
scaffold_5777	16	18.0
scaffold_5778	4	6.0
scaffold_5779	13	15.0
scaffold_578	15	19.0
scaffold_5780	2	3.0
scaffold_5782	5	16.0
scaffold_5783	1	1.0
scaffold_5784	4	4.0
scaffold_5785	22	23.0
scaffold_5786	5	8.0
scaffold_5787	6	9.0
scaffold_5788	3	3.0
scaffold_579	39	51.0
scaffold_5790	1	2.0
scaffold_5791	2	2.0
scaffold_5793	1	1.0
scaffold_5794	2	2.0
scaffold_5795	10	15.0
scaffold_5796	5	8.0
scaffold_5797	2	3.0
scaffold_5798	13	17.0
scaffold_5799	4	5.0
scaffold_58	34	43.0
scaffold_580	40	48.0
scaffold_5802	3	6.0
scaffold_5803	17	28.0
scaffold_5804	5	5.0
scaffold_5805	3	4.0
scaffold_5807	6	9.0
scaffold_5808	2	3.0
scaffold_5809	6	11.0
scaffold_581	14	19.0
scaffold_5810	3	3.0
scaffold_5811	10	13.0
scaffold_5813	28	36.0
scaffold_5816	1	1.0
scaffold_5817	6	6.0
scaffold_5818	2	2.0
scaffold_5819	2	3.0
scaffold_582	99	120.0
scaffold_5820	4	6.0
scaffold_5821	8	11.0
scaffold_5822	1	1.0
scaffold_5824	3	3.0
scaffold_5825	6	6.0
scaffold_5827	6	8.0
scaffold_5828	3	3.0
scaffold_5829	9	10.0
scaffold_583	28	36.0
scaffold_5830	2	2.0
scaffold_5831	4	7.0
scaffold_5832	21	30.0
scaffold_5833	5	7.0
scaffold_5834	2	2.0
scaffold_5835	6	7.0
scaffold_5836	11	13.0
scaffold_5837	53	85.0
scaffold_584	50	62.0
scaffold_5840	5	6.0
scaffold_5841	7	8.0
scaffold_5843	2	2.0
scaffold_5844	5	5.0
scaffold_5845	1	3.0
scaffold_5846	1	3.0
scaffold_5847	2	2.0
scaffold_5848	4	4.0
scaffold_5849	112	317.0
scaffold_585	17	20.0
scaffold_5850	2	3.0
scaffold_5851	5	5.0
scaffold_5853	12	18.0
scaffold_5854	1	1.0
scaffold_5855	1	3.0
scaffold_5856	7	7.0
scaffold_5857	4	4.0
scaffold_5858	2	3.0
scaffold_5859	2	2.0
scaffold_586	15	17.0
scaffold_5860	1	1.0
scaffold_5861	26	34.0
scaffold_5862	1	1.0
scaffold_5863	1	1.0
scaffold_5864	4	8.0
scaffold_5866	26	31.0
scaffold_5868	4	4.0
scaffold_5869	4	4.0
scaffold_587	106	222.0
scaffold_5870	3	3.0
scaffold_5871	19	23.0
scaffold_5873	1	2.0
scaffold_5874	21	26.0
scaffold_5875	3	3.0
scaffold_5876	4	4.0
scaffold_5877	3	3.0
scaffold_5878	4	17.0
scaffold_5879	1	3.0
scaffold_588	5	6.0
scaffold_5880	1	1.0
scaffold_5881	18	23.0
scaffold_5882	3	3.0
scaffold_5884	6	10.0
scaffold_5885	5	7.0
scaffold_5887	5	7.0
scaffold_5888	4	4.0
scaffold_5889	28	43.0
scaffold_589	14	19.0
scaffold_5890	6	8.0
scaffold_5892	2	2.0
scaffold_5893	1	1.0
scaffold_5894	5	5.0
scaffold_5895	3	4.0
scaffold_5896	5	5.0
scaffold_5897	6	12.0
scaffold_5898	2	2.0
scaffold_5899	2	5.0
scaffold_59	144	187.0
scaffold_590	14	18.0
scaffold_5900	1	1.0
scaffold_5901	3	11.0
scaffold_5902	33	50.0
scaffold_5903	2	2.0
scaffold_5904	32	46.0
scaffold_5905	1	1.0
scaffold_5906	8	9.0
scaffold_5907	1	1.0
scaffold_5908	8	13.0
scaffold_591	14	14.0
scaffold_5910	25	30.0
scaffold_5911	3	3.0
scaffold_5912	8	8.0
scaffold_5913	3	3.0
scaffold_5914	2	2.0
scaffold_5915	11	15.0
scaffold_5917	8	10.0
scaffold_5918	26	32.0
scaffold_5919	4	5.0
scaffold_592	45	60.0
scaffold_5920	2	3.0
scaffold_5921	83	106.0
scaffold_5922	6	8.0
scaffold_5923	6	6.0
scaffold_5924	1	1.0
scaffold_5925	1	3.0
scaffold_5926	3	3.0
scaffold_5927	37	48.0
scaffold_5928	1	1.0
scaffold_5929	1	8.0
scaffold_593	67	88.0
scaffold_5930	2	2.0
scaffold_5931	5	12.0
scaffold_5932	22	29.0
scaffold_5933	1	1.0
scaffold_5934	4	5.0
scaffold_5935	4	5.0
scaffold_5936	1	3.0
scaffold_5938	5	9.0
scaffold_5939	144	189.0
scaffold_594	10	14.0
scaffold_5940	6	8.0
scaffold_5941	2	2.0
scaffold_5942	28	34.0
scaffold_5943	10	15.0
scaffold_5944	2	4.0
scaffold_5945	2	2.0
scaffold_5946	2	3.0
scaffold_5947	1	1.0
scaffold_5948	1	1.0
scaffold_5949	2	3.0
scaffold_595	12	18.0
scaffold_5950	31	41.0
scaffold_5951	1	1.0
scaffold_5952	26	35.0
scaffold_5953	5	5.0
scaffold_5954	2	3.0
scaffold_5955	15	21.0
scaffold_5956	3	3.0
scaffold_5958	8	10.0
scaffold_5959	25	35.0
scaffold_596	106	150.0
scaffold_5960	2	2.0
scaffold_5961	1	1.0
scaffold_5962	7	8.0
scaffold_5963	7	11.0
scaffold_5964	3	3.0
scaffold_5966	2	2.0
scaffold_5967	5	7.0
scaffold_5968	4	4.0
scaffold_5969	5	8.0
scaffold_597	45	65.0
scaffold_5970	5	6.0
scaffold_5971	1	1.0
scaffold_5972	5	6.0
scaffold_5973	56	71.0
scaffold_5974	3	3.0
scaffold_5975	14	17.0
scaffold_5976	1	5.0
scaffold_5977	4	5.0
scaffold_598	118	162.0
scaffold_5980	2	2.0
scaffold_5983	4	4.0
scaffold_5984	4	10.0
scaffold_5985	1	1.0
scaffold_5987	3	3.0
scaffold_5988	7	10.0
scaffold_599	36	132.0
scaffold_5990	3	3.0
scaffold_5993	6	7.0
scaffold_5994	7	8.0
scaffold_5996	2	2.0
scaffold_5997	2	2.0
scaffold_5998	3	3.0
scaffold_6	152	275.0
scaffold_60	270	430.0
scaffold_600	12	14.0
scaffold_6000	26	35.0
scaffold_6002	1	1.0
scaffold_6003	2	3.0
scaffold_6004	30	40.0
scaffold_6005	1	1.0
scaffold_6006	1	1.0
scaffold_6007	1	1.0
scaffold_6008	15	32.0
scaffold_6009	2	3.0
scaffold_601	43	63.0
scaffold_6010	4	4.0
scaffold_6011	2	3.0
scaffold_6012	2	2.0
scaffold_6013	4	6.0
scaffold_6014	2	3.0
scaffold_6015	8	8.0
scaffold_6016	2	2.0
scaffold_6017	5	5.0
scaffold_6018	4	6.0
scaffold_602	34	49.0
scaffold_6020	6	9.0
scaffold_6021	1	2.0
scaffold_6022	6	9.0
scaffold_6023	3	3.0
scaffold_6024	4	4.0
scaffold_6025	6	7.0
scaffold_6026	23	34.0
scaffold_6027	5	8.0
scaffold_6028	1	1.0
scaffold_603	9	16.0
scaffold_6030	6	8.0
scaffold_6031	8	10.0
scaffold_6032	12	13.0
scaffold_6033	10	14.0
scaffold_6034	1	1.0
scaffold_6035	91	126.0
scaffold_6036	59	96.0
scaffold_6037	4	5.0
scaffold_6038	3	4.0
scaffold_6039	9	12.0
scaffold_604	114	141.0
scaffold_6040	14	22.0
scaffold_6041	1	1.0
scaffold_6043	4	4.0
scaffold_6045	6	8.0
scaffold_6046	16	23.0
scaffold_6047	15	19.0
scaffold_6048	2	2.0
scaffold_6049	5	6.0
scaffold_605	34	42.0
scaffold_6051	1	1.0
scaffold_6052	3	4.0
scaffold_6053	2	2.0
scaffold_6054	1	1.0
scaffold_6055	11	16.0
scaffold_6056	9	13.0
scaffold_6057	14	19.0
scaffold_6058	3	3.0
scaffold_6059	1	1.0
scaffold_606	69	85.0
scaffold_6060	2	2.0
scaffold_6061	157	223.0
scaffold_6063	3	4.0
scaffold_6064	1	1.0
scaffold_6065	13	22.0
scaffold_6066	10	13.0
scaffold_6067	7	10.0
scaffold_6068	1	1.0
scaffold_6069	134	225.0
scaffold_607	70	98.0
scaffold_6070	8	10.0
scaffold_6072	1	1.0
scaffold_6073	6	6.0
scaffold_6075	1	1.0
scaffold_6076	27	29.0
scaffold_6077	9	11.0
scaffold_6078	19	27.0
scaffold_6079	3	3.0
scaffold_608	29	46.0
scaffold_6080	3	4.0
scaffold_6081	5	5.0
scaffold_6082	1	1.0
scaffold_6083	4	6.0
scaffold_6084	19	23.0
scaffold_6085	26	37.0
scaffold_6086	22	29.0
scaffold_6087	3	3.0
scaffold_6088	2	2.0
scaffold_6089	4	8.0
scaffold_609	82	111.0
